id,accion,campo_modificado,valor_nuevo,motivo,prioridad,fuente,observaciones_integracion
V805-ANA-0004A,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""basica"", ""tipo_pregunta"": ""comprension"", ""enunciado"": ""En el contexto de anatomofisiología aplicada a emergencias, ¿qué concepto se ajusta mejor a esta definición: situación de hipoperfusión tisular con riesgo vital que puede tener distintas causas?"", ""opcion_a"": ""Shock"", ""opcion_b"": ""Síncope siempre benigno"", ""opcion_c"": ""Hiperventilación aislada"", ""opcion_d"": ""Dolor leve"", ""respuesta_correcta"": ""A"", ""explicacion"": ""La respuesta correcta es A porque shock se define operativamente por este rasgo: el problema central es perfusión insuficiente de órganos. En examen suelen cambiar una palabra para confundir función, zona y fase."", ""porque_no_a"": ""Es la opción correcta: Shock coincide con el criterio: el problema central es perfusión insuficiente de órganos."", ""porque_no_b"": ""Puede confundirse con Shock, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_c"": ""Puede confundirse con Shock, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_d"": ""Puede confundirse con Shock, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""regla_oro"": ""Identifica primero la función real: el problema central es perfusión insuficiente de órganos."", ""error_tipico"": ""Confundir Shock con un término cercano por memorizar nombres sin función."", ""tip_examen"": ""Subraya el verbo del enunciado: coordinar, atender, evacuar, activar, registrar o comunicar."", ""minileccion"": ""Mini-lección: Paciente pálido, frío, taquicárdico e hipotenso tras traumatismo abdominal.. En una emergencia, el nombre del recurso importa menos que su función y su ubicación dentro de la cadena operativa."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""shock;perfusión;circulacion""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",media,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0004B,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""intermedia"", ""tipo_pregunta"": ""caso_clinico"", ""enunciado"": ""Caso práctico: Paciente pálido, frío, taquicárdico e hipotenso tras traumatismo abdominal. ¿Cuál es la decisión o concepto más adecuado?"", ""opcion_a"": ""Shock"", ""opcion_b"": ""Hiperventilación aislada"", ""opcion_c"": ""Dolor leve"", ""opcion_d"": ""Síncope siempre benigno"", ""respuesta_correcta"": ""A"", ""explicacion"": ""La opción correcta es A. El dato clave es: el problema central es perfusión insuficiente de órganos. No basta con reconocer palabras familiares; hay que decidir según la función que pide el caso."", ""porque_no_a"": ""Es la opción correcta: Shock encaja con el dato diferencial del caso: el problema central es perfusión insuficiente de órganos."", ""porque_no_b"": ""Puede confundirse con Shock, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_c"": ""Puede confundirse con Shock, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_d"": ""Puede confundirse con Shock, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""regla_oro"": ""En casos prácticos, decide por el dato diferencial, no por la palabra más conocida."", ""error_tipico"": ""Elegir una opción de la misma familia conceptual pero situada en otra fase o nivel."", ""tip_examen"": ""Cuando dos opciones parecen válidas, pregunta: ¿cuál actúa antes, cuál coordina y cuál ejecuta?"", ""minileccion"": ""Mini-lección: Shock se reconoce porque el problema central es perfusión insuficiente de órganos. Si el caso cambia el momento, la zona o la finalidad, puede cambiar la respuesta correcta."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""shock;perfusión;circulacion""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",media,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0004C,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""alta"", ""tipo_pregunta"": ""caso_operativo"", ""enunciado"": ""Pregunta de trampa: No todo mareo es shock, pero los signos de hipoperfusión mandan. ¿Qué opción evita mejor el error conceptual?"", ""opcion_a"": ""Hiperventilación aislada"", ""opcion_b"": ""Dolor leve"", ""opcion_c"": ""Shock"", ""opcion_d"": ""Síncope siempre benigno"", ""respuesta_correcta"": ""C"", ""explicacion"": ""La correcta es C porque shock es la única que respeta el límite conceptual: el problema central es perfusión insuficiente de órganos. La trampa consiste en confundir términos próximos que en la práctica se activan en momentos distintos."", ""porque_no_a"": ""Puede confundirse con Shock, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_b"": ""Puede confundirse con Shock, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_c"": ""Es la opción correcta: Shock resuelve la frontera planteada sin invadir otra función."", ""porque_no_d"": ""Puede confundirse con Shock, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""regla_oro"": ""Frontera de examen: Shock = el problema central es perfusión insuficiente de órganos."", ""error_tipico"": ""Responder por asociación de palabras y no por límites entre conceptos."", ""tip_examen"": ""En preguntas trampa, elimina primero las opciones que pertenecen a otra zona, otro plan, otro sistema corporal o otra fase."", ""minileccion"": ""Mini-lección avanzada: situación de hipoperfusión tisular con riesgo vital que puede tener distintas causas. En examen oficial, esta clase de pregunta no mide memoria aislada, sino discriminación entre conceptos vecinos."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""shock;perfusión;circulacion""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",alta,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0005A,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""basica"", ""tipo_pregunta"": ""comprension"", ""enunciado"": ""En el contexto de anatomofisiología aplicada a emergencias, ¿qué concepto se ajusta mejor a esta definición: disminución de aporte de oxígeno a tejidos o sangre que amenaza la función celular?"", ""opcion_a"": ""Hiperglucemia"", ""opcion_b"": ""Hipotermia leve"", ""opcion_c"": ""Dolor torácico inespecífico"", ""opcion_d"": ""Hipoxia"", ""respuesta_correcta"": ""D"", ""explicacion"": ""La respuesta correcta es D porque hipoxia se define operativamente por este rasgo: afecta oxigenación y puede alterar consciencia, piel y respiración. En examen suelen cambiar una palabra para confundir función, zona y fase."", ""porque_no_a"": ""Puede confundirse con Hipoxia, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_b"": ""Puede confundirse con Hipoxia, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_c"": ""Puede confundirse con Hipoxia, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_d"": ""Es la opción correcta: Hipoxia coincide con el criterio: afecta oxigenación y puede alterar consciencia, piel y respiración."", ""regla_oro"": ""Identifica primero la función real: afecta oxigenación y puede alterar consciencia, piel y respiración."", ""error_tipico"": ""Confundir Hipoxia con un término cercano por memorizar nombres sin función."", ""tip_examen"": ""Subraya el verbo del enunciado: coordinar, atender, evacuar, activar, registrar o comunicar."", ""minileccion"": ""Mini-lección: Paciente con disnea, cianosis y saturación baja tras inhalación de humo.. En una emergencia, el nombre del recurso importa menos que su función y su ubicación dentro de la cadena operativa."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""hipoxia;respiratorio;saturacion""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",media,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0005B,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""intermedia"", ""tipo_pregunta"": ""caso_clinico"", ""enunciado"": ""Caso práctico: Paciente con disnea, cianosis y saturación baja tras inhalación de humo. ¿Cuál es la decisión o concepto más adecuado?"", ""opcion_a"": ""Hipotermia leve"", ""opcion_b"": ""Dolor torácico inespecífico"", ""opcion_c"": ""Hiperglucemia"", ""opcion_d"": ""Hipoxia"", ""respuesta_correcta"": ""D"", ""explicacion"": ""La opción correcta es D. El dato clave es: afecta oxigenación y puede alterar consciencia, piel y respiración. No basta con reconocer palabras familiares; hay que decidir según la función que pide el caso."", ""porque_no_a"": ""Puede confundirse con Hipoxia, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_b"": ""Puede confundirse con Hipoxia, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_c"": ""Puede confundirse con Hipoxia, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_d"": ""Es la opción correcta: Hipoxia encaja con el dato diferencial del caso: afecta oxigenación y puede alterar consciencia, piel y respiración."", ""regla_oro"": ""En casos prácticos, decide por el dato diferencial, no por la palabra más conocida."", ""error_tipico"": ""Elegir una opción de la misma familia conceptual pero situada en otra fase o nivel."", ""tip_examen"": ""Cuando dos opciones parecen válidas, pregunta: ¿cuál actúa antes, cuál coordina y cuál ejecuta?"", ""minileccion"": ""Mini-lección: Hipoxia se reconoce porque afecta oxigenación y puede alterar consciencia, piel y respiración. Si el caso cambia el momento, la zona o la finalidad, puede cambiar la respuesta correcta."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""hipoxia;respiratorio;saturacion""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",media,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0005C,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""alta"", ""tipo_pregunta"": ""caso_operativo"", ""enunciado"": ""Pregunta de trampa: No se corrige con azúcar ni con simple reposo si hay compromiso respiratorio. ¿Qué opción evita mejor el error conceptual?"", ""opcion_a"": ""Dolor torácico inespecífico"", ""opcion_b"": ""Hipoxia"", ""opcion_c"": ""Hiperglucemia"", ""opcion_d"": ""Hipotermia leve"", ""respuesta_correcta"": ""B"", ""explicacion"": ""La correcta es B porque hipoxia es la única que respeta el límite conceptual: afecta oxigenación y puede alterar consciencia, piel y respiración. La trampa consiste en confundir términos próximos que en la práctica se activan en momentos distintos."", ""porque_no_a"": ""Puede confundirse con Hipoxia, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_b"": ""Es la opción correcta: Hipoxia resuelve la frontera planteada sin invadir otra función."", ""porque_no_c"": ""Puede confundirse con Hipoxia, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_d"": ""Puede confundirse con Hipoxia, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""regla_oro"": ""Frontera de examen: Hipoxia = afecta oxigenación y puede alterar consciencia, piel y respiración."", ""error_tipico"": ""Responder por asociación de palabras y no por límites entre conceptos."", ""tip_examen"": ""En preguntas trampa, elimina primero las opciones que pertenecen a otra zona, otro plan, otro sistema corporal o otra fase."", ""minileccion"": ""Mini-lección avanzada: disminución de aporte de oxígeno a tejidos o sangre que amenaza la función celular. En examen oficial, esta clase de pregunta no mide memoria aislada, sino discriminación entre conceptos vecinos."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""hipoxia;respiratorio;saturacion""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",alta,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0006A,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""basica"", ""tipo_pregunta"": ""comprension"", ""enunciado"": ""En el contexto de anatomofisiología aplicada a emergencias, ¿qué concepto se ajusta mejor a esta definición: déficit neurológico brusco de origen vascular que requiere reconocimiento y tiempo-dependencia?"", ""opcion_a"": ""Cólico renal"", ""opcion_b"": ""Crisis de ansiedad pura"", ""opcion_c"": ""Ictus"", ""opcion_d"": ""Síncope recuperado sin focalidad"", ""respuesta_correcta"": ""C"", ""explicacion"": ""La respuesta correcta es C porque ictus se define operativamente por este rasgo: la focalidad neurológica brusca es la pista principal. En examen suelen cambiar una palabra para confundir función, zona y fase."", ""porque_no_a"": ""Puede confundirse con Ictus, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_b"": ""Puede confundirse con Ictus, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_c"": ""Es la opción correcta: Ictus coincide con el criterio: la focalidad neurológica brusca es la pista principal."", ""porque_no_d"": ""Puede confundirse con Ictus, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""regla_oro"": ""Identifica primero la función real: la focalidad neurológica brusca es la pista principal."", ""error_tipico"": ""Confundir Ictus con un término cercano por memorizar nombres sin función."", ""tip_examen"": ""Subraya el verbo del enunciado: coordinar, atender, evacuar, activar, registrar o comunicar."", ""minileccion"": ""Mini-lección: Aparece desviación de boca, pérdida de fuerza en brazo y dificultad para hablar.. En una emergencia, el nombre del recurso importa menos que su función y su ubicación dentro de la cadena operativa."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""ictus;neurologia;tiempo""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",media,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0006B,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""intermedia"", ""tipo_pregunta"": ""caso_clinico"", ""enunciado"": ""Caso práctico: Aparece desviación de boca, pérdida de fuerza en brazo y dificultad para hablar. ¿Cuál es la decisión o concepto más adecuado?"", ""opcion_a"": ""Crisis de ansiedad pura"", ""opcion_b"": ""Síncope recuperado sin focalidad"", ""opcion_c"": ""Ictus"", ""opcion_d"": ""Cólico renal"", ""respuesta_correcta"": ""C"", ""explicacion"": ""La opción correcta es C. El dato clave es: la focalidad neurológica brusca es la pista principal. No basta con reconocer palabras familiares; hay que decidir según la función que pide el caso."", ""porque_no_a"": ""Puede confundirse con Ictus, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_b"": ""Puede confundirse con Ictus, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_c"": ""Es la opción correcta: Ictus encaja con el dato diferencial del caso: la focalidad neurológica brusca es la pista principal."", ""porque_no_d"": ""Puede confundirse con Ictus, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""regla_oro"": ""En casos prácticos, decide por el dato diferencial, no por la palabra más conocida."", ""error_tipico"": ""Elegir una opción de la misma familia conceptual pero situada en otra fase o nivel."", ""tip_examen"": ""Cuando dos opciones parecen válidas, pregunta: ¿cuál actúa antes, cuál coordina y cuál ejecuta?"", ""minileccion"": ""Mini-lección: Ictus se reconoce porque la focalidad neurológica brusca es la pista principal. Si el caso cambia el momento, la zona o la finalidad, puede cambiar la respuesta correcta."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""ictus;neurologia;tiempo""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",media,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0006C,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""alta"", ""tipo_pregunta"": ""caso_operativo"", ""enunciado"": ""Pregunta de trampa: La ansiedad puede coexistir, pero no explica focalidad neurológica. ¿Qué opción evita mejor el error conceptual?"", ""opcion_a"": ""Ictus"", ""opcion_b"": ""Síncope recuperado sin focalidad"", ""opcion_c"": ""Cólico renal"", ""opcion_d"": ""Crisis de ansiedad pura"", ""respuesta_correcta"": ""A"", ""explicacion"": ""La correcta es A porque ictus es la única que respeta el límite conceptual: la focalidad neurológica brusca es la pista principal. La trampa consiste en confundir términos próximos que en la práctica se activan en momentos distintos."", ""porque_no_a"": ""Es la opción correcta: Ictus resuelve la frontera planteada sin invadir otra función."", ""porque_no_b"": ""Puede confundirse con Ictus, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_c"": ""Puede confundirse con Ictus, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_d"": ""Puede confundirse con Ictus, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""regla_oro"": ""Frontera de examen: Ictus = la focalidad neurológica brusca es la pista principal."", ""error_tipico"": ""Responder por asociación de palabras y no por límites entre conceptos."", ""tip_examen"": ""En preguntas trampa, elimina primero las opciones que pertenecen a otra zona, otro plan, otro sistema corporal o otra fase."", ""minileccion"": ""Mini-lección avanzada: déficit neurológico brusco de origen vascular que requiere reconocimiento y tiempo-dependencia. En examen oficial, esta clase de pregunta no mide memoria aislada, sino discriminación entre conceptos vecinos."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""ictus;neurologia;tiempo""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",alta,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0007A,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""basica"", ""tipo_pregunta"": ""comprension"", ""enunciado"": ""En el contexto de anatomofisiología aplicada a emergencias, ¿qué concepto se ajusta mejor a esta definición: respuesta desregulada ante infección con riesgo de disfunción orgánica?"", ""opcion_a"": ""Traumatismo cerrado"", ""opcion_b"": ""Sepsis"", ""opcion_c"": ""Fiebre aislada siempre leve"", ""opcion_d"": ""Alergia local"", ""respuesta_correcta"": ""B"", ""explicacion"": ""La respuesta correcta es B porque sepsis se define operativamente por este rasgo: combina sospecha infecciosa con deterioro sistémico. En examen suelen cambiar una palabra para confundir función, zona y fase."", ""porque_no_a"": ""Puede confundirse con Sepsis, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_b"": ""Es la opción correcta: Sepsis coincide con el criterio: combina sospecha infecciosa con deterioro sistémico."", ""porque_no_c"": ""Puede confundirse con Sepsis, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_d"": ""Puede confundirse con Sepsis, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""regla_oro"": ""Identifica primero la función real: combina sospecha infecciosa con deterioro sistémico."", ""error_tipico"": ""Confundir Sepsis con un término cercano por memorizar nombres sin función."", ""tip_examen"": ""Subraya el verbo del enunciado: coordinar, atender, evacuar, activar, registrar o comunicar."", ""minileccion"": ""Mini-lección: Anciano con infección respiratoria, confusión, FR elevada y tensión baja.. En una emergencia, el nombre del recurso importa menos que su función y su ubicación dentro de la cadena operativa."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""sepsis;qSOFA;infeccion""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",media,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
V805-ANA-0007B,crear,pregunta_completa,"{""modulo"": ""MP0061 Anatomofisiología"", ""tema"": ""Anatomofisiología aplicada a emergencias"", ""subtema"": ""Ampliación v805"", ""nivel_dificultad"": ""intermedia"", ""tipo_pregunta"": ""caso_clinico"", ""enunciado"": ""Caso práctico: Anciano con infección respiratoria, confusión, FR elevada y tensión baja. ¿Cuál es la decisión o concepto más adecuado?"", ""opcion_a"": ""Fiebre aislada siempre leve"", ""opcion_b"": ""Sepsis"", ""opcion_c"": ""Alergia local"", ""opcion_d"": ""Traumatismo cerrado"", ""respuesta_correcta"": ""B"", ""explicacion"": ""La opción correcta es B. El dato clave es: combina sospecha infecciosa con deterioro sistémico. No basta con reconocer palabras familiares; hay que decidir según la función que pide el caso."", ""porque_no_a"": ""Puede confundirse con Sepsis, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_b"": ""Es la opción correcta: Sepsis encaja con el dato diferencial del caso: combina sospecha infecciosa con deterioro sistémico."", ""porque_no_c"": ""Puede confundirse con Sepsis, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""porque_no_d"": ""Puede confundirse con Sepsis, pero corresponde a otra fase, zona o función y no al núcleo definido en el enunciado."", ""regla_oro"": ""En casos prácticos, decide por el dato diferencial, no por la palabra más conocida."", ""error_tipico"": ""Elegir una opción de la misma familia conceptual pero situada en otra fase o nivel."", ""tip_examen"": ""Cuando dos opciones parecen válidas, pregunta: ¿cuál actúa antes, cuál coordina y cuál ejecuta?"", ""minileccion"": ""Mini-lección: Sepsis se reconoce porque combina sospecha infecciosa con deterioro sistémico. Si el caso cambia el momento, la zona o la finalidad, puede cambiar la respuesta correcta."", ""tabla_esquema"": ""### Evaluación rápida TES\n| Herramienta | Qué orienta | Clave |\n|---|---|---|\n| AVPU | Nivel de consciencia rápido | Alerta, voz, dolor, no responde |\n| Glasgow | Respuesta ocular, verbal y motora | Cuantifica nivel neurológico |\n| XABCDE | Prioridades de valoración | Hemorragia masiva antes de vía aérea |\n| qSOFA | Sospecha de riesgo séptico | FR, TAS, estado mental |"", ""conceptos_clave"": ""sepsis;qSOFA;infeccion""}","Ampliación de cobertura y dificultad con pregunta nueva de integración, distractores diferenciales y explicación completa.",media,Ampliación docente v805; contrastar con temario oficial Leixa/Xunta si se exige literalidad normativa.,"ID nuevo único; no sustituye preguntas existentes; importar como nueva pregunta sin tocar usuarios, progreso ni lógica de app."
